-1136572707	1136566652	-6055	82
-62119726913	62119732220	5307	83
-59534720406	59534721895	1489	84
-71984014554	71984009804	-4750	85
-71984014554	71984016323	1769	86
-65354379903	65354372824	-7079	87
-15207656341	15207652335	-4006	88
-52702097014	52702091612	-5402	89
-35765698988	35765690605	-8383	90
-47807412571	47807422069	9498	90
-73297692265	73297690122	-2143	91
-38003691164	38003687066	-4098	92
-16161866075	16161873152	7077	93
-93452976548	93452967327	-9221	94
-64900775145	64900779242	4097	94
-8904654398	8904663710	9312	95
-4726737601	4726742443	4842	96
-52693791107	52693789895	-1212	97
-26643440839	26643446053	5214	98
-24336867279	24336866626	-653	99
-29410323468	29410332780	9312	99
-85235247196	85235239092	-8104	100
-12165474572	12165468238	-6334	100
-82227289762	82227287526	-2236	101
-41724454399	41724463152	8753	101
-41840120937	41840120657	-280	102
-59786647726	59786657504	9778	103
-38493555011	38493550353	-4658	104
-90330799106	90330808512	9406	105
-2251934681	2251939057	4376	105
-94248603655	94248612129	8474	106
-94543246923	94543237981	-8942	107
-16894778012	16894782109	4097	107
-53972153438	53972151574	-1864	107
-94009969940	94009962954	-6986	107
-81091321810	81091315662	-6148	108
-97876575589	97876572980	-2609	108
-14691788664	14691791457	2793	108
-86237294314	86237291892	-2422	109
-33616607233	33616597547	-9686	110
-38007815713	38007810869	-4844	110
-98129517957	98129508643	-9314	111
-51144557051	51144549320	-7731	111
-66081572495	66081570631	-1864	111
-72292145050	72292140672	-4378	112
-55692748705	55692742837	-5868	113
-58397524133	58397527112	2979	114
-91317077257	91317072320	-4937	115
-54626728387	54626729318	931	116
-24228285777	24228293599	7822	117
-82052160605	82052158183	-2422	117
-1299380186	1299387170	6984	118
-5684280259	5684278302	-1957	119
-62802618073	62802619469	1396	119
-11467028927	11467019706	-9221	119
-5239093726	5239085250	-8476	120
-32015981960	32015981120	-840	120
-33228569633	33228564138	-5495	120
-82416552018	82416542518	-9500	121
-2653386399	2653385653	-746	122
-36855766335	36855770804	4469	123
-65382288008	65382283723	-4285	123
-83142126531	83142129230	2699	124
-57815931346	57815931438	92	125
-28111777049	28111779935	2886	125
-80388510032	80388505002	-5030	126
-11357833218	11357825580	-7638	127
-78700797344	78700803489	6145	128
-17106618322	17106621673	3351	129
-75848672715	75848664984	-7731	129
-40067483271	40067490162	6891	130
-70292256107	70292249773	-6334	130
-91355508656	91355508934	278	131
-58715755846	58715753517	-2329	132
-21718947181	21718941499	-5682	133
-31747669882	31747677052	7170	134
-30899811877	30899821469	9592	135
-12351646700	12351643812	-2888	136
-20601096527	20601096619	92	136
-26696875565	26696866902	-8663	136
-15711656640	15711652262	-4378	136
-83241194200	83241194013	-187	136
-83241194200	83241201091	6891	136
-21702372340	21702367403	-4937	136
-48621500167	48621509945	9778	136
-43321556851	43321549772	-7079	136
-77400459805	77400464181	4376	136
-53628926424	53628931824	5400	137
-68953480092	68953489125	9033	137
-60904361104	60904353093	-8011	138
-636400982	636403216	2234	139
-72283978562	72283977164	-1398	140
-16774871069	16774875538	4469	140
-56612989194	56612993570	4376	140
-52535744176	52535754047	9871	141
-7504263571	7504264501	930	142
-4197009050	4197004858	-4192	142
-38296502614	38296498143	-4471	143
-27111829318	27111838258	8940	144
-1571734670	1571729919	-4751	144
-67605045144	67605044491	-653	144
-56533719021	56533717343	-1678	145
-29361072988	29361067400	-5588	146
-50883309334	50883305329	-4005	147
-93530066681	93530073572	6891	147
-99545464944	99545472487	7543	148
-80700938488	80700933272	-5216	149
-55437260008	55437255723	-4285	149
-41050171266	41050162045	-9221	149
-24832584488	24832587374	2886	149
-68755426058	68755425777	-281	150
-25287790003	25287795311	5308	151
-67388534438	67388526335	-8103	152
-80347017004	80347016444	-560	153
-51902429458	51902423776	-5682	153
-53230619968	53230610374	-9594	154
-53230619968	53230611119	-8849	155
-62098162884	62098167260	4376	155
-28334649340	28334644217	-5123	156
-23927347700	23927345836	-1864	156
-45858554052	45858555261	1209	157
-76245988429	76245990850	2421	158
-25399788714	25399792997	4283	159
-32661634466	32661633441	-1025	160
-54503471011	54503474177	3166	160
-56536395828	56536393499	-2329	160
-43947960224	43947960969	745	161
-33859825011	33859823240	-1771	162
-8257975573	8257968867	-6706	162
-50446868386	50446860469	-7917	162
-70968676811	70968668149	-8662	163
-20296468735	20296468548	-187	163
-33904856320	33904853804	-2516	164
-64439162037	64439153561	-8476	164
-91409050018	91409049924	-94	165
-80217807452	80217813318	5866	166
-97554129827	97554130664	837	167
-88864094201	88864088891	-5310	168
-54787674805	54787674152	-653	168
-70262066448	70262071103	4655	169
-28611527630	28611534707	7077	169
-57438219599	57438211495	-8104	169
-16801796536	16801803799	7263	170
-32863251182	32863247177	-4005	170
-99824228790	99824225157	-3633	171
-18555258550	18555266558	8008	172
-36217091017	36217085894	-5123	172
-6759476898	6759469260	-7638	172
-63891013230	63891009317	-3913	173
-8408180582	8408184865	4283	173
-35954836261	35954828530	-7731	173
-22840945573	22840936446	-9127	174
-49406190380	49406185443	-4937	174
-49406190380	49406186467	-3913	174
-49406190380	49406192148	1768	175
-49875196419	49875205638	9219	176
-50363672409	50363672594	185	177
-23398647422	23398639784	-7638	177
-64955158050	64955167735	9685	178
-81749935720	81749942331	6611	179
-65576619267	65576614982	-4285	179
-32873032398	32873041710	9312	179
-52260755540	52260758984	3444	180
-1964655753	1964651654	-4099	181
-2575105384	2575101006	-4378	181
-77916147736	77916150716	2980	182
-48199599213	48199604893	5680	182
-14823387338	14823382308	-5030	182
-66815617666	66815610587	-7079	182
-52869570886	52869562130	-8756	183
-26805892833	26805897768	4935	183
-5327637357	5327639125	1768	183
-86863084039	86863075004	-9035	183
-63366192563	63366192934	371	184
-86541307526	86541315161	7635	184
-69363357020	69363357484	464	185
-31182763787	31182759595	-4192	185
-54850898476	54850905926	7450	186
-70353677297	70353677948	651	186
-94383340234	94383331292	-8942	186
-80964402753	80964402193	-560	186
-71380996226	71380987098	-9128	187
-71380996226	71380987936	-8290	188
-39480184829	39480192186	7357	189
-66811425783	66811420101	-5682	189
-66811425783	66811428576	2793	189
-571608591	571603374	-5217	190
-53982760364	53982767255	6891	190
-86718277534	86718283959	6425	191
-70685632886	70685628322	-4564	191
-59660472051	59660479314	7263	191
-4776896306	4776900776	4470	191
-73216911673	73216913441	1768	191
-53463262857	53463269748	6891	191
-38719478873	38719483715	4842	191
-67932367683	67932374387	6704	192
-26415824484	26415826159	1675	192
-19229538236	19229544102	5866	192
-91880274468	91880271021	-3447	192
-8917375053	8917374866	-187	192
-6606125602	6606133890	8288	193
-37414265582	37414274521	8939	194
-12212076743	12212085962	9219	194
-1206297289	1206304645	7356	195
-1206297289	1206306974	9685	195
-98741323687	98741326853	3166	195
-9843170601	9843177306	6705	195
-29375623693	29375615869	-7824	195
-40123778834	40123775666	-3168	196
-20763680302	20763690173	9871	196
-19634094332	19634087532	-6800	197
-42618269913	42618269912	-1	198
-53972288852	53972289037	185	198
-43937051736	43937054436	2700	198
-34343959920	34343959081	-839	199
-50608007401	50607999298	-8103	199
-29403038849	29403034378	-4471	199
-72576398763	72576391684	-7079	199
-48750486760	48750491882	5122	200
-41569236453	41569228349	-8104	200
-42541685022	42541689864	4842	200
-98772456031	98772451653	-4378	200
-79959471142	79959470210	-932	201
-95186757201	95186764651	7450	201
-14122272057	14122278668	6611	201
-38445298532	38445300487	1955	202
-99895511475	99895520321	8846	202
-39969083826	39969089133	5307	202
-14900662525	14900663455	930	202
-78389922799	78389927548	4749	203
-88481250866	88481259061	8195	204
-19028832167	19028830676	-1491	204
-49730301253	49730308609	7356	204
-78273408105	78273399909	-8196	205
-25001747872	25001752807	4935	205
-76707138483	76707147423	8940	205
-68976286505	68976281941	-4564	205
-68976286505	68976285852	-653	205
-19745493923	19745502490	8567	206
-57959601264	57959598190	-3074	207
-64385487309	64385493362	6053	208
-66544434599	66544430873	-3726	209
-10812756471	10812750696	-5775	209
-28246878800	28246879730	930	209
-34645847387	34645851577	4190	210
-29521292881	29521302659	9778	210
-13756793791	13756788481	-5310	210
-65472916591	65472921806	5215	211
-37470900704	37470899865	-839	211
-49862606056	49862605216	-840	211
-33105417403	33105421780	4377	211
-7784255552	7784260952	5400	211
-77981749633	77981756989	7356	211
-73664950195	73664960066	9871	211
-65102832190	65102822969	-9221	211
-73265680473	73265677212	-3261	212
-90146774608	90146773769	-839	212
-32122414249	32122411547	-2702	213
-38232572348	38232571323	-1025	213
-46591193577	46591202982	9405	214
-80338059823	80338065130	5307	214
-54895244146	54895253365	9219	214
-35300240822	35300237189	-3633	214
-37561147631	37561156385	8754	215
-68591542435	68591548394	5959	216
-49939602777	49939600541	-2236	216
-90204963643	90204969602	5959	216
-91951944490	91951950728	6238	217
-68205067408	68205068152	744	218
-52532722407	52532721102	-1305	218
-75177326601	75177335541	8940	218
-56021639033	56021640522	1489	218
-71799582417	71799572730	-9687	219
-7417686427	7417688661	2234	219
-29732011599	29732004706	-6893	219
-41139229267	41139236344	7077	219
-17383761480	17383752724	-8756	219
-79662575284	79662583665	8381	220
-93895255493	93895261731	6238	220
-64417617473	64417616913	-560	220
-83172636099	83172644480	8381	220
-66984932017	66984933599	1582	221
-68178740316	68178744040	3724	222
-86535998801	86536007275	8474	222
-92067124319	92067116867	-7452	223
-77733948444	77733947233	-1211	224
-43304181818	43304186474	4656	224
-14533552768	14533548203	-4565	224
-36207037949	36207045398	7449	224
-78729280447	78729282030	1583	225
-34087630890	34087637688	6798	225
-39441588400	39441587468	-932	225
-57452604807	57452606483	1676	226
-61756303330	61756296717	-6613	227
-22743835265	22743827813	-7452	227
-52896068037	52896076791	8754	227
-89391895659	89391886903	-8756	227
-98471987992	98471978864	-9128	227
-60778562614	60778565314	2700	227
-8501709676	8501710700	1024	228
-8501709676	8501716939	7263	228
-66930368342	66930375419	7077	228
-1993128147	1993126749	-1398	228
-9110813453	9110808050	-5403	228
-70443991000	70443990347	-653	228
-2753368813	2753369558	745	228
-18892411012	18892404399	-6613	228
-50417238079	50417237519	-560	228
-37044653826	37044650193	-3633	228
-23013020085	23013025486	5401	229
-23614466342	23614466992	650	230
-5856227086	5856234163	7077	230
-5852338815	5852345612	6797	231
-39414397879	39414400486	2607	232
-11230708804	11230704053	-4751	232
-71757038484	71757032802	-5682	232
-71757038484	71757045188	6704	232
-30883308655	30883304090	-4565	232
-8769348687	8769356696	8009	233
-34183030825	34183029147	-1678	233
-97588093206	97588092553	-653	233
-55034696290	55034696382	92	233
-30033930918	30033934270	3352	234
-42775998425	42775989669	-8756	234
-49077877752	49077874305	-3447	234
-59922667202	59922666363	-839	234
-90453321017	90453321761	744	234
-48248265474	48248270688	5214	234
-36260732514	36260734468	1954	235
-57081677466	57081684357	6891	235
-81260368220	81260362165	-6055	235
-81260368220	81260365239	-2981	236
-37149149430	37149149522	92	236
-31419792926	31419800096	7170	236
-37335773901	37335775018	1117	237
-82060979113	82060979764	651	237
-54858933927	54858942774	8847	238
-29515169435	29515166547	-2888	238
-25866717066	25866708031	-9035	238
-39087741049	39087732294	-8755	239
-19193225689	19193222242	-3447	239
-23876667733	23876657860	-9873	240
-54808830636	54808836502	5866	240
-6892568855	6892560658	-8197	241
-59682253916	59682246278	-7638	241
-95576359237	95576357466	-1771	241
-95576359237	95576363893	4656	241
-79328178140	79328175624	-2516	241
-42920413587	42920407719	-5868	241
-70659347610	70659349845	2235	242
-74933899276	74933893408	-5868	242
-74933899276	74933898623	-653	242
-9726794116	9726797374	3258	243
-6789138311	6789142781	4470	243
-41927714992	41927707820	-7172	244
-31809944721	31809953475	8754	244
-85558852361	85558844909	-7452	244
-79775813027	79775821315	8288	244
-23215810919	23215811198	279	245
-98054927680	98054927400	-280	245
-28059159838	28059156671	-3167	246
-48223846755	48223847871	1116	247
-21374746283	21374753360	7077	247
-49005663465	49005656013	-7452	247
-49005663465	49005662719	-746	247
-98903331719	98903336282	4563	247
-92441430033	92441425655	-4378	247
-42314740989	42314747600	6611	247
-40527126166	40527128400	2234	247
-77902177060	77902174265	-2795	247
-91625652179	91625661492	9313	248
-38464022958	38464030129	7171	248
-19542077519	19542082641	5122	248
-87909409771	87909400643	-9128	248
-9862485021	9862483902	-1119	249
-9862485021	9862493495	8474	249
-23109628132	23109622636	-5496	250
-14526976419	14526981913	5494	251
-79112391351	79112396286	4935	251
-55690417419	55690410340	-7079	251
-77310071037	77310079325	8288	251
-44545410176	44545413434	3258	251
-30240322897	30240316190	-6707	251
-30240322897	30240330440	7543	251
-37455521682	37455528386	6704	251
-75170319051	75170318398	-653	251
-88675547759	88675554836	7077	251
-54788135251	54788135250	-1	251
-61917603185	61917603184	-1	251
-6595894744	6595891204	-3540	252
-6595894744	6595893346	-1398	252
-3667406973	3667412932	5959	252
-91670330424	91670321948	-8476	252
-5180739847	5180739474	-373	253
-22099317109	22099321392	4283	253
-22362446097	22362454478	8381	253
-87865659869	87865652138	-7731	253
-20839232263	20839230120	-2143	253
-40919203470	40919201141	-2329	253
-40919203470	40919209151	5681	254
-27315216012	27315209772	-6240	255
-56779870558	56779878473	7915	256
-8279796648	8279804004	7356	256
-12063941040	12063934054	-6986	256
-64026232141	64026225341	-6800	256
-40187506257	40187507188	931	256
-39299397608	39299396676	-932	256
-19334843904	19334848466	4562	256
-98097665142	98097665234	92	256
-48121850169	48121854452	4283	256
-43694253054	43694250073	-2981	256
-96505538932	96505541911	2979	256
-20363619142	20363609548	-9594	256
-81061601817	81061606286	4469	256
-88387476741	88387468824	-7917	256
-76815131576	76815134462	2886	256
-85992713639	85992716898	3259	256
-17511197607	17511202263	4656	256
-55789123828	55789130905	7077	256
-28970107124	28970102373	-4751	256
-77601497331	77601499286	1955	256
-48830479267	48830470232	-9035	256
-84913392079	84913397666	5587	256
-26744644497	26744652505	8008	256
-90006648000	90006645764	-2236	256
-46366967702	46366959040	-8662	256
-79937401871	79937399635	-2236	256
-98688779212	98688770643	-8569	257
-70670773448	70670772889	-559	258
-53256356602	53256352037	-4565	258
-35151888214	35151879179	-9035	258
-96497312280	96497304829	-7451	259
-76483412728	76483415708	2980	259
-98589265998	98589263576	-2422	259
-67238545869	67238553411	7542	260
-2390434082	2390434174	92	260
-85219285538	85219282650	-2888	260
-19638397042	19638388380	-8662	260
-11490685638	11490681912	-3726	260
-25174860622	25174851680	-8942	260
-25174860622	25174860248	-374	261
-57633104249	57633101547	-2702	261
-8214280805	8214272888	-7917	261
-97178453951	97178459445	5494	261
-41498891331	41498897476	6145	261
-47481742664	47481749368	6704	261
-62462370733	62462374643	3910	262
-56007130331	56007132099	1768	262
-56807978152	56807972843	-5309	263
-18914548364	18914540539	-7825	264
-9407108142	9407101063	-7079	264
-62914344838	62914343999	-839	264
-11123757582	11123764194	6612	265
-51713883110	51713887672	4562	265
-81366773128	81366765024	-8104	265
-73886166129	73886170598	4469	265
-13301242289	13301238936	-3353	266
-62802764384	62802762520	-1864	266
-70367929978	70367920478	-9500	266
-49259686726	49259684770	-1956	267
-1024618979	1024614507	-4472	268
-82182371236	82182366765	-4471	268
-60260039084	60260038990	-94	268
-10344181075	10344178932	-2143	268
-10344181075	10344184893	3818	268
-70430765008	70430768733	3725	269
-35617070616	35617076016	5400	269
-88285135380	88285127928	-7452	269
-50911555883	50911557185	1302	270
-45633819209	45633820977	1768	270
-89139582119	89139572153	-9966	271
-54059517549	54059509259	-8290	271
-11701926455	11701916582	-9873	271
-11701926455	11701918724	-7731	271
-30017689583	30017681666	-7917	271
-16278279721	16278278881	-840	271
-18103485051	18103480207	-4844	271
-94684051068	94684049018	-2050	271
-34727363817	34727353851	-9966	271
-5299816144	5299812418	-3726	271
-27130207013	27130208968	1955	271
-78422729382	78422727705	-1677	272
-98539788555	98539788554	-1	272
-87834772462	87834768177	-4285	272
-75731293474	75731298129	4655	272
-29004817982	29004820682	2700	272
-84715880354	84715884358	4004	273
-634756266	634765019	8753	273
-4847028994	4847032253	3259	273
-95855991727	95856001412	9685	273
-38329885779	38329882611	-3168	273
-53414104671	53414094985	-9686	273
-53414104671	53414104298	-373	273
-44166298651	44166296321	-2330	274
-75480028603	75480026088	-2515	275
-45857681402	45857683450	2048	275
-1056319150	1056323247	4097	275
-1736447542	1736438880	-8662	275
-20802644883	20802644230	-653	275
-79261260750	79261265219	4469	275
-54050429796	54050422345	-7451	275
-94507593380	94507599712	6332	275
-58347433880	58347438442	4562	275
-75437550143	75437554053	3910	275
-90860271078	90860270425	-653	275
-90860271078	90860277130	6052	276
-23624999507	23625007422	7915	276
-39288796084	39288803068	6984	276
-11858736776	11858729045	-7731	276
-85190109157	85190101054	-8103	276
-72064024849	72064026525	1676	276
-3497363117	3497359204	-3913	276
-66092750415	66092745943	-4472	276
-9042195841	9042199844	4003	277
-68913313639	68913318574	4935	277
-68913313639	68913319599	5960	278
-47211674111	47211668988	-5123	278
-72139065421	72139062160	-3261	278
-96693959924	96693956384	-3540	278
-79193977164	79193972227	-4937	278
-92399593160	92399601541	8381	278
-22256188618	22256187965	-653	278
-985327317	985324802	-2515	278
-36596842081	36596847202	5121	279
-76951279481	76951287117	7636	280
-3820761901	3820762831	930	280
-3820761901	3820762924	1023	280
-3820761901	3820765811	3910	280
-38562179142	38562186965	7823	281
-21665002090	21665004697	2607	281
-45296517735	45296522111	4376	281
-10887771338	10887773572	2234	281
-19743073229	19743081331	8102	282
-15658251251	15658252833	1582	282
-3882706307	3882712174	5867	282
-88571324847	88571317022	-7825	282
-27296017170	27296018473	1303	283
-4812295970	4812298484	2514	284
-24199837784	24199841322	3538	284
-48780994187	48780988412	-5775	284
-48780994187	48780995676	1489	284
-48780994187	48781002661	8474	284
-55963004640	55963004453	-187	284
-18332117758	18332114218	-3540	284
-30206157049	30206147548	-9501	284
-70077455496	70077447113	-8383	284
-36629201722	36629193432	-8290	284
-36629201722	36629204608	2886	284
-31381401854	31381404647	2793	284
-34148051094	34148043456	-7638	284
-38415709017	38415712648	3631	285
-89407663043	89407667419	4376	285
-59244093839	59244088623	-5216	285
-91578856945	91578851543	-5402	285
-90273566540	90273570357	3817	286
-88751352946	88751362538	9592	286
-53191537575	53191535991	-1584	287
-53191537575	53191539623	2048	287
-39576672269	39576676459	4190	287
-79672423555	79672432588	9033	287
-17219786680	17219796645	9965	287
-73649581044	73649572568	-8476	287
-37626337045	37626332201	-4844	287
-67445163228	67445165648	2420	288
-84575183031	84575179770	-3261	288
-84575183031	84575190574	7543	288
-84575183031	84575191505	8474	288
-86461503705	86461505380	1675	288
-97752438019	97752432058	-5961	289
-41737624324	41737626186	1862	290
-55435525792	55435520576	-5216	290
-48940004478	48940010717	6239	291
-13826782776	13826790598	7822	291
-59110404719	59110414310	9591	292
-28968397123	28968398519	1396	292
-38581236517	38581246015	9498	292
-72455738473	72455748344	9871	292
-8300011097	8300014263	3166	292
-26727108531	26727112907	4376	292
-26727108531	26727117005	8474	292
-48163938964	48163936356	-2608	293
-48922774079	48922771191	-2888	293
-87832117076	87832115771	-1305	293
-49517831649	49517827550	-4099	293
-42885098115	42885103981	5866	293
-55570409613	55570419391	9778	293
-42359498955	42359490572	-8383	293
-42359498955	42359494484	-4471	293
-29634923176	29634920381	-2795	293
-6402562609	6402567078	4469	293
-44887116433	44887112055	-4378	293
-44887116433	44887118760	2327	294
-4313666329	4313662883	-3446	295
-6212181089	6212175873	-5216	295
-96941537875	96941535732	-2143	295
-53236983881	53236988537	4656	295
-15235956719	15235951503	-5216	295
-8517050049	8517043715	-6334	295
-60494047292	60494039468	-7824	295
-43153777972	43153768006	-9966	295
-89786181036	89786182525	1489	295
-33073658838	33073660327	1489	295
-93614413214	93614407439	-5775	295
-88344294759	88344290102	-4657	296
-86695823347	86695817386	-5961	296
-82407442752	82407442285	-467	296
-6797852324	6797848971	-3353	296
-57863705959	57863701487	-4472	296
-60623525438	60623528138	2700	296
-17460945956	17460940181	-5775	296
-8930817763	8930826610	8847	296
-69530687840	69530684021	-3819	297
-77416179412	77416182671	3259	297
-70160042574	70160033912	-8662	297
-55562608855	55562605967	-2888	297
-93683796001	93683801681	5680	297
-77558904224	77558906459	2235	297
-77087939986	77087939799	-187	297
-17259731199	17259722537	-8662	297
-17259731199	17259723654	-7545	298
-17259731199	17259729149	-2050	298
-76134246763	76134246762	-1	298
-91448810879	91448806036	-4843	299
-38477628929	38477630791	1862	299
-74695551012	74695550452	-560	299
-89184840671	89184841042	371	299
-20132729654	20132735520	5866	299
-49643803737	49643798428	-5309	299
-19963188619	19963192716	4097	299
-3174057465	3174059699	2234	299
-21480070391	21480068900	-1491	299
-90556617915	90556614934	-2981	299
-54192542450	54192542077	-373	299
-73696849949	73696844640	-5309	299
-88088155253	88088161399	6146	300
-9697374567	9697367115	-7452	300
-89683802049	89683795343	-6706	300
-2865896795	2865900240	3445	301
-77195391701	77195394028	2327	301
-77195391701	77195394866	3165	302
-11986345944	11986355908	9964	302
-1750621434	1750619291	-2143	302
-50619468815	50619470491	1676	302
-23042944131	23042943292	-839	302
-61054627021	61054623947	-3074	302
-60702351277	60702359937	8660	302
-33055763754	33055760214	-3540	302
-36638987222	36638986941	-281	302
-97320574056	97320568560	-5496	302
-47325844294	47325843082	-1212	302
-23754302377	23754304332	1955	302
-67419564709	67419561169	-3540	302
-38623953955	38623961963	8008	302
-8624373241	8624367652	-5589	303
-1780762571	1780763315	744	303
-70365278782	70365275708	-3074	303
-89662348382	89662338509	-9873	303
-67410849672	67410842034	-7638	303
-79274846604	79274855451	8847	303
-8525411184	8525413884	2700	303
-16148572097	16148575356	3259	303
-79743116992	79743123138	6146	303
-50308716647	50308714970	-1677	303
-63183285279	63183284161	-1118	303
-6228341678	6228351549	9871	303
-85654358466	85654362656	4190	303
-51074021660	51074026129	4469	303
-78562908517	78562899296	-9221	303
-24405395484	24405401537	6053	303
-8598427805	8598418863	-8942	303
-33493388134	33493397447	9313	303
-23298174294	23298181371	7077	303
-19986521509	19986513219	-8290	303
-69964358942	69964359593	651	303
-90783732101	90783728654	-3447	303
-72096875763	72096885634	9871	303
-77661246145	77661253501	7356	303
-65374646693	65374641476	-5217	303
-65374646693	65374649579	2886	303
-12178120349	12178128637	8288	303
-14042767563	14042761509	-6054	304
-11601262685	11601269203	6518	305
-59903127030	59903119299	-7731	305
-31892384651	31892389586	4935	305
-2131108243	2131098276	-9967	306
-2131108243	2131105448	-2795	306
-11201331817	11201332933	1116	306
-36365093820	36365090001	-3819	306
-80268591075	80268581668	-9407	307
-88863620157	88863610377	-9780	308
-88863620157	88863619225	-932	308
-37121735019	37121729895	-5124	309
-5234594972	5234587520	-7452	309
-67454399061	67454399246	185	309
-45641039380	45641045526	6146	309
-86754252663	86754251917	-746	309
-45759149337	45759155017	5680	309
-43788272210	43788279753	7543	309
-88297235681	88297238940	3259	309
-40039493861	40039485944	-7917	309
-25102027192	25102021975	-5217	309
-61465034430	61465042811	8381	309
-5744681743	5744687051	5308	309
-5744681743	5744691708	9965	309
-31989510326	31989509860	-466	309
-31989510326	31989517962	7636	309
-63821004687	63821005990	1303	309
-94194486642	94194479283	-7359	309
-25556001312	25555992278	-9034	310
-75142705150	75142704777	-373	310
-80999220620	80999215497	-5123	310
-18895864077	18895867522	3445	310
-52787315358	52787314705	-653	310
-9902458503	9902454777	-3726	310
-94734058341	94734061413	3072	311
-43307481121	43307474508	-6613	311
-43307481121	43307477395	-3726	311
-74171647139	74171650490	3351	311
-52799505905	52799512330	6425	311
-14720541200	14720542875	1675	311
-69821054754	69821063321	8567	311
-97705075051	97705078030	2979	311
-83587611366	83587617698	6332	311
-78019984150	78019981262	-2888	311
-89150879528	89150888467	8939	311
-50101785339	50101782637	-2702	311
-41188059907	41188052362	-7545	311
-56712735611	56712725738	-9873	311
-31956676456	31956666676	-9780	311
-69603322619	69603332304	9685	311
-26098250750	26098258945	8195	311
-85937266605	85937272191	5586	312
-26312218852	26312220621	1769	312
-3650609918	3650609079	-839	312
-53236259033	53236251116	-7917	312
-90772020534	90772011499	-9035	312
-31646235628	31646226128	-9500	312
-88568532648	88568534137	1489	312
-23118001187	23118001093	-94	312
-60590960347	60590970125	9778	312
-41854075316	41854067026	-8290	312
-42751634560	42751640334	5774	313
-75844536897	75844531308	-5589	313
-57186706158	57186714446	8288	313
-36273125996	36273118544	-7452	313
-3610809848	3610814038	4190	313
-20375163630	20375155061	-8569	313
-20375163630	20375163443	-187	313
-18781218454	18781221061	2607	313
-31220006725	31220000950	-5775	313
-28181650922	28181642446	-8476	313
-42866964612	42866955670	-8942	313
-91651554589	91651555053	464	313
-83730903447	83730904564	1117	313
-24655486981	24655478598	-8383	313
-4813679636	4813681964	2328	314
-33269785221	33269789877	4656	314
-28851690949	28851688992	-1957	314
-96141549105	96141543796	-5309	314
-94098076501	94098074824	-1677	314
-91768914458	91768924049	9591	314
